cod_cns;valor;calorPago;mensagem;nossoNumero;dataVenc;status
19.97-6;70.00;0.00;Contribuição ref. Julho/18;10000005952;15/08/2018;0
19.30-7;50.00;50.00;Contribuição ref. Julho/18;10000005953;15/08/2018;1
20.38-8;400.00;400.00;Contribuição ref. Julho/18;10000005954;15/08/2018;1
16.12-1;70.00;0.00;Contribuição ref. Julho/18;10000005955;15/08/2018;0
19.63-8;70.00;0.00;Contribuição ref. Julho/18;10000005956;15/08/2018;0
19.36-4;50.00;50.00;Contribuição ref. Julho/18;10000005957;15/08/2018;1
19.46-3;400.00;0.00;Contribuição ref. Julho/18;10000005958;15/08/2018;0
20.47-9;70.00;70.00;Contribuição ref. Julho/18;10000005959;15/08/2018;1
20.40-4;400.00;400.00;Contribuição ref. Julho/18;10000005960;15/08/2018;1
19.17-4;400.00;400.00;Contribuição ref. Julho/18;10000005961;15/08/2018;1
121.00-4;70.00;0.00;Contribuição ref. Julho/18;10000005962;15/08/2018;0
19.60-4;70.00;70.00;Contribuição ref. Julho/18;10000005963;15/08/2018;1
19.96-8;50.00;0.00;Contribuição ref. Julho/18;10000005964;15/08/2018;0
18.04-4;50.00;0.00;Contribuição ref. Julho/18;10000005965;15/08/2018;0
19.76-0;50.00;0.00;Contribuição ref. Julho/18;10000005966;15/08/2018;0
17.67-3;70.00;70.00;Contribuição ref. Julho/18;10000005967;15/08/2018;1
19.18-2;50.00;50.00;Contribuição ref. Julho/18;10000005968;15/08/2018;1
17.84-8;70.00;70.00;Contribuição ref. Julho/18;10000005969;15/08/2018;1
16.35-2;70.00;70.00;Contribuição ref. Julho/18;10000005970;15/08/2018;1
19.48-9;50.00;50.00;Contribuição ref. Julho/18;10000005971;15/08/2018;1
17.66-5;50.00;0.00;Contribuição ref. Julho/18;10000005972;15/08/2018;0
20.44-6;70.00;70.00;Contribuição ref. Julho/18;10000005973;15/08/2018;1
17.88-9;70.00;70.00;Contribuição ref. Julho/18;10000005974;15/08/2018;1
17.59-0;50.00;50.00;Contribuição ref. Julho/18;10000005975;15/08/2018;1
17.69-9;50.00;0.00;Contribuição ref. Julho/18;10000005976;15/08/2018;0
19.70-3;50.00;50.00;Contribuição ref. Julho/18;10000005977;15/08/2018;1
16.09-7;50.00;50.00;Contribuição ref. Julho/18;10000005978;15/08/2018;1
16.01-4;70.00;70.00;Contribuição ref. Julho/18;10000005979;15/08/2018;1
16.11-3;50.00;50.00;Contribuição ref. Julho/18;10000005980;15/08/2018;1
79.01-2;50.00;50.00;Contribuição ref. Julho/18;10000005981;15/08/2018;1
20.51-1;50.00;50.00;Contribuição ref. Julho/18;10000005982;15/08/2018;1
19.33-1;50.00;50.00;Contribuição ref. Julho/18;10000005983;15/08/2018;1
17.76-4;50.00;50.00;Contribuição ref. Julho/18;10000005984;15/08/2018;1
15.90-9;50.00;50.00;Contribuição ref. Julho/18;10000005985;15/08/2018;1
15.75-0;400.00;400.00;Contribuição ref. Julho/18;10000005986;15/08/2018;1
17.24-4;50.00;50.00;Contribuição ref. Julho/18;10000005987;15/08/2018;1
16.23-8;70.00;0.00;Contribuição ref. Julho/18;10000005988;15/08/2018;0
20.74-3;50.00;0.00;Contribuição ref. Julho/18;10000005989;15/08/2018;0
19.39-8;50.00;50.00;Contribuição ref. Julho/18;10000005990;15/08/2018;1
20.19-8;50.00;0.00;Contribuição ref. Julho/18;10000005991;15/08/2018;0
17.90-5;70.00;70.00;Contribuição ref. Julho/18;10000005992;15/08/2018;1
20.86-7;50.00;50.00;Contribuição ref. Julho/18;10000005993;15/08/2018;1
15.53-7;150.00;150.00;Contribuição ref. Julho/18;10000005994;15/08/2018;1
17.86-3;70.00;70.00;Contribuição ref. Julho/18;10000005995;15/08/2018;1
17.62-4;50.00;50.00;Contribuição ref. Julho/18;10000005996;15/08/2018;1
28.34-0;70.00;70.00;Contribuição ref. Julho/18;10000005997;15/08/2018;1
20.49-5;70.00;0.00;Contribuição ref. Julho/18;10000005998;15/08/2018;0
135.89-7;70.00;70.00;Contribuição ref. Julho/18;10000005999;15/08/2018;1
19.52-1;70.00;0.00;Contribuição ref. Julho/18;10000006000;15/08/2018;0
17.71-5;50.00;50.00;Contribuição ref. Julho/18;10000006001;15/08/2018;1
17.89-7;70.00;70.00;Contribuição ref. Julho/18;10000006002;15/08/2018;1
17.79-8;50.00;50.00;Contribuição ref. Julho/18;10000006003;15/08/2018;1
16.00-6;50.00;50.00;Contribuição ref. Julho/18;10000006004;15/08/2018;1
20.71-9;400.00;400.00;Contribuição ref. Julho/18;10000006005;15/08/2018;1
137.59-6;70.00;70.00;Contribuição ref. Julho/18;10000006006;15/08/2018;1
15.76-8;400.00;400.00;Contribuição ref. Julho/18;10000006007;15/08/2018;1
19.26-5;50.00;0.00;Contribuição ref. Julho/18;10000006008;15/08/2018;0
19.51-3;70.00;70.00;Contribuição ref. Julho/18;10000006009;15/08/2018;1
15.74-3;70.00;70.00;Contribuição ref. Julho/18;10000006010;15/08/2018;1
17.78-0;50.00;50.00;Contribuição ref. Julho/18;10000006011;15/08/2018;1
17.82-2;70.00;70.00;Contribuição ref. Julho/18;10000006012;15/08/2018;1
15.60-2;70.00;70.00;Contribuição ref. Julho/18;10000006013;15/08/2018;1
19.43-0;70.00;70.00;Contribuição ref. Julho/18;10000006014;15/08/2018;1
15.68-5;70.00;70.00;Contribuição ref. Julho/18;10000006015;15/08/2018;1
15.58-6;150.00;150.00;Contribuição ref. Julho/18;10000006016;15/08/2018;1
19.65-3;70.00;70.00;Contribuição ref. Julho/18;10000006017;15/08/2018;1
15.69-3;70.00;0.00;Contribuição ref. Julho/18;10000006018;15/08/2018;0
20.46-1;70.00;70.00;Contribuição ref. Julho/18;10000006019;15/08/2018;1
15.51-1;150.00;150.00;Contribuição ref. Julho/18;10000006020;15/08/2018;1
157.76-8;400.00;400.00;Contribuição ref. Julho/18;10000006021;15/08/2018;1
16.24-6;70.00;0.00;Contribuição ref. Julho/18;10000006022;15/08/2018;0
15.99-0;50.00;50.00;Contribuição ref. Julho/18;10000006023;15/08/2018;1
20.33-9;100.00;100.00;Contribuição ref. Julho/18;10000006024;15/08/2018;1
20.17-2;50.00;50.00;Contribuição ref. Julho/18;10000006025;15/08/2018;1
20.92-5;70.00;0.00;Contribuição ref. Julho/18;10000006026;15/08/2018;0
19.34-9;70.00;0.00;Contribuição ref. Julho/18;10000006027;15/08/2018;0
17.72-3;70.00;70.00;Contribuição ref. Julho/18;10000006028;15/08/2018;1
16.32-9;50.00;50.00;Contribuição ref. Julho/18;10000006029;15/08/2018;1
19.22-4;50.00;50.00;Contribuição ref. Julho/18;10000006030;15/08/2018;1
20.91-7;70.00;70.00;Contribuição ref. Julho/18;10000006031;15/08/2018;1
17.63-2;50.00;50.00;Contribuição ref. Julho/18;10000006032;15/08/2018;1
;50.00;50.00;Contribuição ref. Julho/18;10000006033;15/08/2018;1
20.05-7;70.00;70.00;Contribuição ref. Julho/18;10000006034;15/08/2018;1
15.98-2;50.00;50.00;Contribuição ref. Julho/18;10000006035;15/08/2018;1
16.07-1;50.00;0.00;Contribuição ref. Julho/18;10000006036;15/08/2018;1
19.49-7;50.00;0.00;Contribuição ref. Julho/18;10000006037;15/08/2018;0
137.69-5;50.00;50.00;Contribuição ref. Julho/18;10000006038;15/08/2018;1
15.73-5;400.00;400.00;Contribuição ref. Julho/18;10000006039;15/08/2018;1
156.28-1;50.00;50.00;Contribuição ref. Julho/18;10000006040;15/08/2018;1
19.23-2;50.00;50.00;Contribuição ref. Julho/18;10000006041;15/08/2018;1
20.26-3;70.00;70.00;Contribuição ref. Julho/18;10000006042;15/08/2018;1
19.56-2;70.00;70.00;Contribuição ref. Julho/18;10000006043;15/08/2018;1
20.74-3;50.00;0.00;Contribuição ref. Julho/18;10000006044;15/08/2018;0
20.12-3;70.00;0.00;Contribuição ref. Julho/18;10000006045;15/08/2018;0
36.01-2;70.00;0.00;Contribuição ref. Julho/18;10000006046;15/08/2018;0
20.41-2;400.00;0.00;Contribuição ref. Julho/18;10000006047;15/08/2018;0
17.87-1;70.00;70.00;Contribuição ref. Julho/18;10000006048;15/08/2018;1
20.87-5;70.00;70.00;Contribuição ref. Julho/18;10000006049;15/08/2018;1
20.65-1;70.00;70.00;Contribuição ref. Julho/18;10000006050;15/08/2018;1
17.96-2;400.00;400.00;Contribuição ref. Julho/18;10000006051;15/08/2018;1
16.41-0;70.00;70.00;Contribuição ref. Julho/18;10000006052;15/08/2018;1
15.65-1;150.00;150.00;Contribuição ref. Julho/18;10000006053;15/08/2018;1
15.71-9;400.00;400.00;Contribuição ref. Julho/18;10000006054;15/08/2018;1
20.32-1;70.00;70.00;Contribuição ref. Julho/18;10000006055;15/08/2018;1
16.04-8;70.00;70.00;Contribuição ref. Julho/18;10000006056;15/08/2018;1
17.95-4;70.00;70.00;Contribuição ref. Julho/18;10000006057;15/08/2018;1
17.22-8;70.00;70.00;Contribuição ref. Julho/18;10000006058;15/08/2018;1
20.95-8;70.00;70.00;Contribuição ref. Julho/18;10000006059;15/08/2018;1
19.68-7;70.00;70.00;Contribuição ref. Julho/18;10000006060;15/08/2018;1
17.75-6;70.00;70.00;Contribuição ref. Julho/18;10000006061;15/08/2018;1
19.31-5;70.00;70.00;Contribuição ref. Julho/18;10000006062;15/08/2018;1
15.67-7;50.00;50.00;Contribuição ref. Julho/18;10000006063;15/08/2018;1
20.16-4;50.00;50.00;Contribuição ref. Julho/18;10000006064;15/08/2018;1
19.48-9;120.00;120.00;REF 6 INSCRIÇÕES II ENCONTRO NO CARIRI;10000006120;16/08/2018;1
17.83-0;70.00;70.00;Contribuição ref. Agosto/18;10000006129;14/09/2018;1
15.59-4;70.00;70.00;Contribuição ref. Agosto/18;10000006130;14/09/2018;1
19.35-6;70.00;70.00;Contribuição ref. Agosto/18;10000006131;14/09/2018;1
19.24-0;70.00;70.00;Contribuição ref. Agosto/18;10000006132;14/09/2018;1
17.92-1;50.00;50.00;Contribuição ref. Agosto/18;10000006133;14/09/2018;1
17.85-5;100.00;100.00;Contribuição ref. Agosto/18;10000006134;14/09/2018;1
16.06-3;50.00;50.00;Contribuição ref. Agosto/18;10000006135;14/09/2018;1
15.72-7;150.00;150.00;Contribuição ref. Agosto/18;10000006136;14/09/2018;1
15.66-9;400.00;400.00;Contribuição ref. Agosto/18;10000006137;14/09/2018;1
20.48-7;150.00;150.00;Contribuição ref. Agosto/18;10000006138;14/09/2018;1
20.36-2;400.00;400.00;Contribuição ref. Agosto/18;10000006139;14/09/2018;1
15.57-8;150.00;150.00;Contribuição ref. Agosto/18;10000006140;14/09/2018;1
16.39-4;50.00;0.00;Contribuição ref. Agosto/18;10000006141;14/09/2018;0
20.67-7;400.00;400.00;Contribuição ref. Agosto/18;10000006142;14/09/2018;1
17.94-7;100.00;0.00;Contribuição ref. Agosto/18;10000006143;14/09/2018;0
17.70-7;50.00;50.00;Contribuição ref. Agosto/18;10000006144;14/09/2018;1
19.99-2;300.00;300.00;Contribuição ref. Agosto/18;10000006145;14/09/2018;1
15.61-0;50.00;50.00;Contribuição ref. Agosto/18;10000006146;14/09/2018;1
20.88-3;70.00;0.00;Contribuição ref. Agosto/18;10000006147;14/09/2018;0
19.97-6;70.00;0.00;Contribuição ref. Agosto/18;10000006148;14/09/2018;0
19.30-7;50.00;50.00;Contribuição ref. Agosto/18;10000006149;14/09/2018;1
20.38-8;400.00;400.00;Contribuição ref. Agosto/18;10000006150;14/09/2018;1
16.12-1;70.00;0.00;Contribuição ref. Agosto/18;10000006151;14/09/2018;0
19.63-8;70.00;0.00;Contribuição ref. Agosto/18;10000006152;14/09/2018;0
19.36-4;50.00;50.00;Contribuição ref. Agosto/18;10000006153;14/09/2018;1
19.46-3;400.00;0.00;Contribuição ref. Agosto/18;10000006154;14/09/2018;0
20.47-9;70.00;70.00;Contribuição ref. Agosto/18;10000006155;14/09/2018;1
20.40-4;400.00;0.00;Contribuição ref. Agosto/18;10000006156;14/09/2018;0
19.17-4;400.00;400.00;Contribuição ref. Agosto/18;10000006157;14/09/2018;1
121.00-4;70.00;0.00;Contribuição ref. Agosto/18;10000006158;14/09/2018;0
19.60-4;70.00;70.00;Contribuição ref. Agosto/18;10000006159;14/09/2018;1
19.96-8;50.00;0.00;Contribuição ref. Agosto/18;10000006160;14/09/2018;0
18.04-4;50.00;0.00;Contribuição ref. Agosto/18;10000006161;14/09/2018;0
19.76-0;50.00;0.00;Contribuição ref. Agosto/18;10000006162;14/09/2018;0
17.67-3;70.00;70.00;Contribuição ref. Agosto/18;10000006163;14/09/2018;1
19.18-2;50.00;50.00;Contribuição ref. Agosto/18;10000006164;14/09/2018;1
17.84-8;70.00;70.00;Contribuição ref. Agosto/18;10000006165;14/09/2018;1
16.35-2;70.00;70.00;Contribuição ref. Agosto/18;10000006166;14/09/2018;1
19.48-9;50.00;50.00;Contribuição ref. Agosto/18;10000006167;14/09/2018;1
17.66-5;50.00;0.00;Contribuição ref. Agosto/18;10000006168;14/09/2018;0
20.44-6;70.00;70.00;Contribuição ref. Agosto/18;10000006169;14/09/2018;1
17.88-9;70.00;70.00;Contribuição ref. Agosto/18;10000006170;14/09/2018;1
17.59-0;50.00;50.00;Contribuição ref. Agosto/18;10000006171;14/09/2018;1
17.69-9;50.00;0.00;Contribuição ref. Agosto/18;10000006172;14/09/2018;0
19.70-3;50.00;50.00;Contribuição ref. Agosto/18;10000006173;14/09/2018;1
16.09-7;50.00;50.00;Contribuição ref. Agosto/18;10000006174;14/09/2018;1
16.01-4;70.00;70.00;Contribuição ref. Agosto/18;10000006175;14/09/2018;1
16.11-3;50.00;50.00;Contribuição ref. Agosto/18;10000006176;14/09/2018;1
79.01-2;50.00;50.00;Contribuição ref. Agosto/18;10000006177;14/09/2018;1
20.51-1;50.00;0.00;Contribuição ref. Agosto/18;10000006178;14/09/2018;0
19.33-1;50.00;50.00;Contribuição ref. Agosto/18;10000006179;14/09/2018;1
17.76-4;50.00;50.00;Contribuição ref. Agosto/18;10000006180;14/09/2018;1
15.90-9;50.00;50.00;Contribuição ref. Agosto/18;10000006181;14/09/2018;1
15.75-0;400.00;400.00;Contribuição ref. Agosto/18;10000006182;14/09/2018;1
17.24-4;50.00;0.00;Contribuição ref. Agosto/18;10000006183;14/09/2018;0
16.23-8;70.00;0.00;Contribuição ref. Agosto/18;10000006184;14/09/2018;0
20.74-3;50.00;50.00;Contribuição ref. Agosto/18;10000006185;14/09/2018;1
19.39-8;50.00;50.00;Contribuição ref. Agosto/18;10000006186;14/09/2018;1
20.19-8;50.00;0.00;Contribuição ref. Agosto/18;10000006187;14/09/2018;0
17.90-5;70.00;70.00;Contribuição ref. Agosto/18;10000006188;14/09/2018;1
20.86-7;50.00;50.00;Contribuição ref. Agosto/18;10000006189;14/09/2018;1
15.53-7;150.00;150.00;Contribuição ref. Agosto/18;10000006190;14/09/2018;1
17.86-3;70.00;70.00;Contribuição ref. Agosto/18;10000006191;14/09/2018;1
17.62-4;50.00;50.00;Contribuição ref. Agosto/18;10000006192;14/09/2018;1
28.34-0;70.00;70.00;Contribuição ref. Agosto/18;10000006193;14/09/2018;1
20.49-5;70.00;0.00;Contribuição ref. Agosto/18;10000006194;14/09/2018;0
135.89-7;70.00;70.00;Contribuição ref. Agosto/18;10000006195;14/09/2018;1
19.52-1;70.00;0.00;Contribuição ref. Agosto/18;10000006196;14/09/2018;0
17.71-5;50.00;50.00;Contribuição ref. Agosto/18;10000006197;14/09/2018;1
17.89-7;70.00;70.00;Contribuição ref. Agosto/18;10000006198;14/09/2018;1
17.79-8;50.00;50.00;Contribuição ref. Agosto/18;10000006199;14/09/2018;1
16.00-6;50.00;50.00;Contribuição ref. Agosto/18;10000006200;14/09/2018;1
20.71-9;400.00;400.00;Contribuição ref. Agosto/18;10000006201;14/09/2018;1
137.59-6;70.00;70.00;Contribuição ref. Agosto/18;10000006202;14/09/2018;1
15.76-8;400.00;400.00;Contribuição ref. Agosto/18;10000006203;14/09/2018;1
19.26-5;50.00;0.00;Contribuição ref. Agosto/18;10000006204;14/09/2018;0
19.51-3;70.00;70.00;Contribuição ref. Agosto/18;10000006205;14/09/2018;1
15.74-3;70.00;70.00;Contribuição ref. Agosto/18;10000006206;14/09/2018;1
17.78-0;50.00;50.00;Contribuição ref. Agosto/18;10000006207;14/09/2018;1
17.82-2;70.00;70.00;Contribuição ref. Agosto/18;10000006208;14/09/2018;1
15.60-2;70.00;70.00;Contribuição ref. Agosto/18;10000006209;14/09/2018;1
19.43-0;70.00;70.00;Contribuição ref. Agosto/18;10000006210;14/09/2018;1
15.68-5;70.00;70.00;Contribuição ref. Agosto/18;10000006211;14/09/2018;1
15.58-6;150.00;150.00;Contribuição ref. Agosto/18;10000006212;14/09/2018;1
19.65-3;70.00;70.00;Contribuição ref. Agosto/18;10000006213;14/09/2018;1
15.69-3;70.00;0.00;Contribuição ref. Agosto/18;10000006214;14/09/2018;0
20.46-1;70.00;70.00;Contribuição ref. Agosto/18;10000006215;14/09/2018;1
15.51-1;150.00;150.00;Contribuição ref. Agosto/18;10000006216;14/09/2018;1
157.76-8;400.00;400.00;Contribuição ref. Agosto/18;10000006217;14/09/2018;1
16.24-6;70.00;0.00;Contribuição ref. Agosto/18;10000006218;14/09/2018;0
15.99-0;50.00;50.00;Contribuição ref. Agosto/18;10000006219;14/09/2018;1
20.33-9;100.00;100.00;Contribuição ref. Agosto/18;10000006220;14/09/2018;1
20.17-2;50.00;50.00;Contribuição ref. Agosto/18;10000006221;14/09/2018;1
20.92-5;70.00;70.00;Contribuição ref. Agosto/18;10000006222;14/09/2018;1
19.34-9;70.00;0.00;Contribuição ref. Agosto/18;10000006223;14/09/2018;0
17.72-3;70.00;70.00;Contribuição ref. Agosto/18;10000006224;14/09/2018;1
16.32-9;50.00;50.00;Contribuição ref. Agosto/18;10000006225;14/09/2018;1
19.22-4;50.00;50.00;Contribuição ref. Agosto/18;10000006226;14/09/2018;1
20.91-7;70.00;70.00;Contribuição ref. Agosto/18;10000006227;14/09/2018;1
17.63-2;50.00;50.00;Contribuição ref. Agosto/18;10000006228;14/09/2018;1
;50.00;50.00;Contribuição ref. Agosto/18;10000006229;14/09/2018;1
20.05-7;70.00;70.00;Contribuição ref. Agosto/18;10000006230;14/09/2018;1
15.98-2;50.00;50.00;Contribuição ref. Agosto/18;10000006231;14/09/2018;1
16.07-1;50.00;0.00;Contribuição ref. Agosto/18;10000006232;14/09/2018;1
19.49-7;50.00;0.00;Contribuição ref. Agosto/18;10000006233;14/09/2018;0
137.69-5;50.00;50.00;Contribuição ref. Agosto/18;10000006234;14/09/2018;1
15.73-5;400.00;400.00;Contribuição ref. Agosto/18;10000006235;14/09/2018;1
156.28-1;50.00;50.00;Contribuição ref. Agosto/18;10000006236;14/09/2018;1
19.23-2;50.00;50.00;Contribuição ref. Agosto/18;10000006237;14/09/2018;1
20.26-3;70.00;70.00;Contribuição ref. Agosto/18;10000006238;14/09/2018;1
19.56-2;70.00;70.00;Contribuição ref. Agosto/18;10000006239;14/09/2018;1
20.74-3;50.00;0.00;Contribuição ref. Agosto/18;10000006240;14/09/2018;0
20.12-3;70.00;0.00;Contribuição ref. Agosto/18;10000006241;14/09/2018;0
36.01-2;70.00;0.00;Contribuição ref. Agosto/18;10000006242;14/09/2018;0
20.41-2;400.00;0.00;Contribuição ref. Agosto/18;10000006243;14/09/2018;0
17.87-1;70.00;70.00;Contribuição ref. Agosto/18;10000006244;14/09/2018;1
20.87-5;70.00;70.00;Contribuição ref. Agosto/18;10000006245;14/09/2018;1
20.65-1;70.00;70.00;Contribuição ref. Agosto/18;10000006246;14/09/2018;1
17.96-2;400.00;400.00;Contribuição ref. Agosto/18;10000006247;14/09/2018;1
16.41-0;70.00;70.00;Contribuição ref. Agosto/18;10000006248;14/09/2018;1
15.65-1;150.00;150.00;Contribuição ref. Agosto/18;10000006249;14/09/2018;1
15.71-9;400.00;400.00;Contribuição ref. Agosto/18;10000006250;14/09/2018;1
20.32-1;70.00;70.00;Contribuição ref. Agosto/18;10000006251;14/09/2018;1
16.04-8;70.00;70.00;Contribuição ref. Agosto/18;10000006252;14/09/2018;1
17.95-4;70.00;0.00;Contribuição ref. Agosto/18;10000006253;14/09/2018;0
17.22-8;70.00;70.00;Contribuição ref. Agosto/18;10000006254;14/09/2018;1
20.95-8;70.00;70.00;Contribuição ref. Agosto/18;10000006255;14/09/2018;1
19.68-7;70.00;70.00;Contribuição ref. Agosto/18;10000006256;14/09/2018;1
17.75-6;70.00;70.00;Contribuição ref. Agosto/18;10000006257;14/09/2018;1
19.31-5;70.00;70.00;Contribuição ref. Agosto/18;10000006258;14/09/2018;1
15.67-7;50.00;50.00;Contribuição ref. Agosto/18;10000006259;14/09/2018;1
20.16-4;50.00;50.00;Contribuição ref. Agosto/18;10000006260;14/09/2018;1
20.91-7;245.00;245.00;Contribuições em abertas;10000006261;20/09/2018;1
20.91-7;245.00;245.00;Contribuições em abertas;10000006262;28/09/2018;1
17.83-0;70.00;70.00;CONTRIBUIÇÃO REF. SETEMBRO/2018;10000006263;15/10/2018;1
15.59-4;70.00;70.00;CONTRIBUIÇÃO REF. SETEMBRO/2018;10000006264;15/10/2018;1
19.35-6;70.00;70.00;CONTRIBUIÇÃO REF. SETEMBRO/2018;10000006265;15/10/2018;1
19.24-0;70.00;70.00;CONTRIBUIÇÃO REF. SETEMBRO/2018;10000006266;15/10/2018;1
17.92-1;50.00;50.00;CONTRIBUIÇÃO REF. SETEMBRO/2018;10000006267;15/10/2018;1
17.85-5;100.00;100.00;CONTRIBUIÇÃO REF. SETEMBRO/2018;10000006268;15/10/2018;1
16.06-3;50.00;50.00;CONTRIBUIÇÃO REF. SETEMBRO/2018;10000006269;15/10/2018;1
15.72-7;150.00;150.00;CONTRIBUIÇÃO REF. SETEMBRO/2018;10000006270;15/10/2018;1
15.66-9;400.00;400.00;CONTRIBUIÇÃO REF. SETEMBRO/2018;10000006271;15/10/2018;1
20.48-7;150.00;150.00;CONTRIBUIÇÃO REF. SETEMBRO/2018;10000006272;15/10/2018;1
20.36-2;400.00;400.00;CONTRIBUIÇÃO REF. SETEMBRO/2018;10000006273;15/10/2018;1
