entrancia_id;regioes_id;contrib_id;tabeliao_id;substituto_id;cnpj;naoCNPJ;cei;codTJ;codCNJ;;nome;nomeFantasia;nomeResumido;endCep;arrAtividades;endNumero;endCidade;telefone1;telefone2;telefone2_whatsapp;email;endLogradouro;endBairro;formaCobranca;ativo;altUsuario;cadAnalise;encontradoTJ;emAcordo;retencaoTJ;pgRetencaoTJ
20;44;1;316;;12.465.200/0000-00;1;;155002;20.62-8;;CARTÓRIO OFÍCIO DE NOTAS E REGISTROS;CARTÓRIO PAULA CLOTILDE;CARTÓRIO PAULA CLOTILDE;21;21;;2306801;(88) 3568-0283;(88) 9 9984-1717;0;paulaclotilde@gmail.com;RUA PAULA CLOTILDE, 369. CASA DO CIDADÃO;CENTRO;2;Sim;6;0;1;0;1;1
20;30;1;749;;43.186.300/0000-00;1;;43013;130.53-4;;CARTORIO REG. CIVIL DIST. FEITICEIRO;CARTÓRIO DE REGISTRO CIVIL DO DISTRITO DE FEITICEI;CARTÓRIO DE REGISTRO CIVIL DO DISTRITO DE FEITICEI;29;29;;2306900;(88) 3522-4025;(88) 9 8148-8972;0;cartoriofeiticeiro@gmail.com;RUA SANTA TERESINHA, 1242;CENTRO;2;Sim;8;0;1;0;1;1
20;30;1;318;;5.596.910/0000-00;1;;43011;17.29-3;;CARTÓRIO 1º OFICIO REG. CIVIL;CARTÓRIO DO PRIMEIRO OFÍCIO;CARTÓRIO DO PRIMEIRO OFÍCIO;27;27;;2306900;(88) 3522-2427;;0;cartoriommaia@gmail.com;RUA SAVINO BARREIRA, 898;CENTRO;2;Sim;0;0;1;0;1;1
20;30;1;750;;9.537.680/0000-00;1;;43014;16.97-2;;CARTORIO REG. CIVIL DIST. MAPUÁ;CARTÓRIO DO REGISTRO CIVIL DISTRITO MAPUÁ;CARTÓRIO DO REGISTRO CIVIL DISTRITO MAPUÁ;29;29;;2306900;(88) 3522-5063;;0;cartoriomapua@hotmail.com;RUA SANTO ANTONIO, 129;CENTRO;2;Sim;11;0;1;0;1;1
20;30;1;751;;10.298.500/0000-00;1;;43015;18.97-8;;CARTORIO REG. CIVIL DIST. NOVA FLORESTA;CARTÓRIO DO REGISTRO CIVIL NOVA FLORESTA;CARTÓRIO DO REGISTRO CIVIL NOVA FLORESTA;29;29;;2306900;(88) 3522-6174;;0;cartoriodenovafloresta2011@hotmail.com;AV.  MARIA QUITERIA , 181;NOVA FLORESTA;2;Sim;11;0;1;0;1;1
20;30;7;321;;5.596.930/0000-00;1;;43012;17.59-0;;CARTÓRIO 2º OFÍCIO REG. IMÓVEIS;JAGUARIBE - CARTÓRIO 2º OFÍCIO REG. IMÓVEIS;JAGUARIBE - CARTÓRIO 2º OFÍCIO REG. IMÓVEIS;25;25;;2306900;(88) 3522-1380;;0;cartorio2jbe@yahoo.com.br;RUA SAVINO BARREIRA, 881;CENTRO;2;Sim;6;0;1;0;0;1
20;58;7;322;;6.578.940/0000-00;1;;75012;17.76-4;;CARTÓRIO 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO BARBOSA - 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO BARBOSA - 2º OFÍCIO REG. IMÓVEIS;25;25;;2307007;(88) 3418-1688;;0;cartoriobarbosa@live.com;AV.  SIMÃO DE GÓES, 1067;CENTRO;2;Sim;6;0;1;0;0;1
20;58;1;323;;;0;;75016;18.83-8;;CARTORIO REG. CIVIL DIST. DE BORGES;CARTÓRIO DO REG. CIVIL DIST. DE BORGES;CARTÓRIO DO REG. CIVIL DIST. DE BORGES;29;29;;2307007;(88) 9 9964-2730;(88) 9 9964-2730;0;darthacosta@hotmail.com;RIUA WELLINGTON PEREIRA DE MELO, S/N;ZONA RURAL;2;Sim;11;0;1;0;1;1
20;58;1;324;;;0;;75013;17.01-2;;CARTORIO REG. CIVIL DIST. GIQUI;CARTÓRIO DO REG. CIVIL DISTRITO GIQUI;CARTÓRIO DO REG. CIVIL DISTRITO GIQUI;29;29;;2307007;(88) 9 9374-5711;(85) 9 8650-0784;0;efigeniamonteiro@hotmail.com;RUA CORONEL ROSENDO, 197;CENTRO;2;Sim;8;0;1;0;1;1
20;58;1;325;;6.578.930/0000-00;1;;75011;17.35-0;;CARTÓRIO 1º OFÍCIO REG. CIVIL;CARTÓRIO MOREIRA - 1º OFÍCIO;CARTÓRIO MOREIRA - 1º OFÍCIO;27;27;;2307007;(88) 3418-1974;(88) 3418-1008;0;cartoriomoreira_@hotmail.com;RUA PADRE ROCHA, 1293;CENTRO;2;Sim;0;0;1;0;1;1
20;19;1;752;;7.777.490/0000-00;1;;76011;17.58-2;;CARTORIO 1º OFÍCIO REG. CIVIL;CARTORIO FREITAS;CARTORIO FREITAS;27;27;;2307106;(88) 3555-1538;;0;nathaliasperiquito@gmail.com;RUA SANTA TEREZINHA;CENTRO;2;Sim;11;0;1;0;1;1
20;19;7;753;;7.777.500/0000-00;1;;76012;19.48-9;;CARTÓRIO 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO JÚLIO LÓSSIO - 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO JÚLIO LÓSSIO - 2º OFÍCIO REG. IMÓVEIS;25;25;;2307106;(88) 3555-1143;;0;eclossio@hotmail.com;RUA LEONEL ALENCAR, 100;CENTRO;2;Sim;11;0;1;0;0;1
20;19;1;754;;;0;;76013;18.19-2;;CARTORIO REG. CIVIL DIST. JARDIM MIRIM;CARTORIO REG. CIVIL DIST. JARDIM MIRIM;CARTORIO REG. CIVIL DIST. JARDIM MIRIM;29;29;;2307106;(88) 9 8188-3838;;0;brunoalmeidacp@hotmail.com;RUA SAO JOSE, 14;CENTRO;2;Sim;11;0;0;0;1;1
20;19;1;329;;5.455.360/0000-00;1;;122002;20.15-6;;CARTÓRIO 1º OFÍCIO REG. CIVIL;CARTÓRIO SILVA;CARTÓRIO SILVA;27;27;;2307205;(88) 3575-1163;;0;cartoriosilva@yahoo.com.br;LARGO LUIS BEZERRA, 41;CENTRO;2;Sim;0;0;1;0;1;1
20;19;7;330;;5.455.280/0000-00;1;;122003;20.16-4;;CARTORIO 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO SILVA BRITO - 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO SILVA BRITO - 2º OFÍCIO REG. IMÓVEIS;25;25;;2307205;(88) 8817-1281;;0;cartoriosilvabrito@hotmail.com;RUA MANOEL LUIS, 162;CENTRO;2;Sim;6;0;1;0;0;1
20;24;1;;;;0;;181002;137.91-9;;CARTORIO REG. CIVIL DIST. JERICOACOARA;CARTÓRIO CRUZ;CARTÓRIO CRUZ;27;27;2218 A;2307254;(88) 9 8171-7182;;0;cartoriojeri@gmail.com;RUA RAIMUNDO ALEXANDRE, 2218-A, 2218 - CENTRO - DIST. DE JERICOACOARA;CENTRO;2;Sim;11;0;1;0;1;1
20;24;1;331;12;2.941.320/0000-00;1;;181004;20.31-3;;CARTÓRIO OFÍCIO DE NOTAS E REGISTROS;CARTÓRIO LYBERTY MORAIS;CARTÓRIO LYBERTY MORAIS;21;21;;2307254;(88) 3669-1303;(88) 9 9855-7231;0;cartoriolibertymorais1@gmail.com;RUA SANTA LUZIA, 341;CENTRO;2;Sim;0;0;1;0;1;1
124;19;6;332;;41.347.300/0000-00;1;;16014;20.88-3;;CARTORIO 4º OFÍCIO NOT PROT. TÍT. E DOCUMENTOS;CARTÓRIO DO 4º OFÍCIO;CARTÓRIO DO 4º OFÍCIO;197;197;;2307304;(88) 3512-1291;;0;cartorio4oficiojuazeiro@bol.com.br;RUA DO CRUZEIRO, 157;CENTRO;2;Sim;6;0;1;0;0;1
124;19;6;333;;6.749.310/0000-00;1;;16012;19.56-2;;CARTORIO 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO MACHADO - 2º OFÍCIO;CARTÓRIO MACHADO - 2º OFÍCIO;25;25;;2307304;(88) 3512-1313;(88) 9 9358-1811;0;jnpaulo@uol.com.br;RUA SÃO FRANCISCO, 246;CENTRO;2;Sim;6;0;1;0;0;1
124;19;1;334;;4.881.840/0000-00;1;;16016;18.60-6;;CARTORIO REG. CIVIL DIST. MARROCOS;CARTÓRIO MARROCOS;CARTÓRIO MARROCOS;29;29;;2307304;;;0;cartoriomarrocos@bol.com.br;AV. CHAGAS CALOU, 33;ZONA RURAL;2;Sim;0;0;1;0;1;1
124;19;1;755;;12.465.800/0000-00;1;;16015;17.21-0;;CARTORIO REG. CIVIL DIST. PADRE CÍCERO;CARTÓRIO PADRE CÍCERO;CARTÓRIO PADRE CÍCERO;29;29;;2307304;(88) 3572-4005;;0;karluxjovem@ig.com.br;RUA ANTONIO CRUZ MACEDO, 490;PADRE CICERO;2;Sim;11;0;1;0;1;1
124;19;8;336;;2.663.820/0000-00;1;;16018;16.12-1;;CARTORIO 5º OFICIO REG. IMÓVEIS;CARTÓRIO PADRE CÍCERO - 5º OFÍCIO REG. IMÓVEIS;CARTÓRIO PADRE CÍCERO - 5º OFÍCIO REG. IMÓVEIS;25;25;;2307304;(88) 3512-5236;;0;cp.cicero@hotmail.com;RUA DO CRUZEIRO, 432;CENTRO;2;Sim;6;0;1;0;0;1
124;19;1;337;;14.873.300/0000-00;1;;16011;19.88-5;;CARTÓRIO DO 1 OFICIO DE JUAZEIRO DO NORTE;CARTÓRIO PARIZ;CARTÓRIO PARIZ;27;27;;2307304;(88) 3512-2004;(88) 3085-8209;0;cartoriopariz@hotmail.com;RUA SÃO LUIZ, 161;CENTRO;2;Sim;8;0;1;0;1;1
124;19;6;338;;12.473.900/0000-00;1;;16013;17.82-2;;CARTÓRIO 3º OFÍCIO NOT. PROT. TÍT. E DOCUMENTOS;CARTÓRIO VIANA 3º OFÍCIO;CARTÓRIO VIANA 3º OFÍCIO;197;197;;2307304;(88) 3587-1857;;0;contato@cartorioviana.com.br;RUA SAO PEDRO, 761;CENTRO;2;Sim;6;0;1;0;0;1
20;30;1;339;;11.455.200/0000-00;1;;44014;17.98-8;;CARTORIO REG. CIVIL DIST. CANAFÍSTULA;CARTÓRIO DE CANAFÍSTULA;CARTÓRIO DE CANAFÍSTULA;29;29;;2307403;(88) 9689-2020;;0;cartorio.canafistula@hotmail.com;RUA VICENTE PEDROCA, 161;VILA SÃO PEDRO;2;Sim;0;0;1;0;1;1
20;30;7;641;;37.153.900/0000-00;1;;44013;19.33-1;;CARTORIO 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO JUCÁS;CARTÓRIO JUCÁS;25;25;;2307403;(88) 9 9996-1534;;0;cartorioimoveisjucas@gmail.com;Rua Joaquim Vieira Nobre, nº 207;CENTRO;2;Sim;7;0;1;0;0;1
20;30;1;340;;5.717.040/0000-00;1;;44012;17.31-9;;CARTÓRIO 1º OFÍCIO REG. CIVIL;CARTÓRIO PRIMEIRO OFÍCIO;CARTÓRIO PRIMEIRO OFÍCIO;27;27;;2307403;(88) 3517-1344;;0;cartoriovieira@yahoo.com.br;RUA NELZINHO LEAL, 49/1;CENTRO;2;Sim;0;0;1;0;1;1
31;19;1;343;;5.340.230/0000-00;1;;17014;135.87-1;;CARTORIO REG. CIVIL DIST. QUITAIUS;CARTÓRIO DO REG. CIVIL DO DISTRITO DE QUITAIÚS;CARTÓRIO DO REG. CIVIL DO DISTRITO DE QUITAIÚS;29;29;;2307502;(88) 3536-5129;(88) 9294-1419;0;cartorioquitaius@hotmail.com;RUA ALEXANDRE BENICIO, 49;CENTRO;2;Sim;0;0;1;0;1;1
31;19;1;756;;12.465.100/0000-00;1;;17015;16.18-8;;CARTORIO REG. CIVIL DIST. AMANIUTUBA;CARTÓRIO DO REGISTRO CIVIL;CARTÓRIO DO REGISTRO CIVIL;29;29;;2307502;(88) 3536-3081;;0;cartorioamancio@gmail.com;RUA JOSÉ RICARTE BEZERRA, 135;CENTRO;2;Sim;11;0;1;0;1;1
31;19;1;757;;12.465.100/0000-00;1;;17016;18.94-5;;CARTORIO REG. CIVIL DIST. MANGABEIRA;CARTÓRIO DO REGISTRO CIVIL;CARTÓRIO DO REGISTRO CIVIL;29;29;;2307502;(88) 3536-4102;(88) 9224-5422;0;cartoriomangabeira@hotmail.com;AV. SÃO SEBASTIÃO, 374;CENTRO;2;Sim;11;0;1;0;1;1
31;19;1;346;;12.473.500/0000-00;1;;17013;18.91-1;;CARTORIO REG. CIVIL DIST. IBOREPI;CARTÓRIO DO REGISTRO CIVIL DE IBOREPI;CARTÓRIO DO REGISTRO CIVIL DE IBOREPI;29;29;;2307502;;;0;cartorioiborepi@hotmail.com;RUA RAQUEL CRISPIM, 47;CENTRO;2;Sim;0;0;1;0;1;1
31;19;6;347;;5.715.350/0000-00;1;;17012;19.34-9;;CARTORIO 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO FÉRRER - 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO FÉRRER - 2º OFÍCIO REG. IMÓVEIS;25;25;;2307502;(88) 3536-1471;;0;louzinhaferrer@hotmail.com;RUA MONSENHOR MECENO, 260;CENTRO;2;Sim;6;0;1;0;0;1
31;19;1;348;;5.715.400/0000-00;1;;17011;19.72-9;;CARTORIO 1º OFÍCIO REG. CIVIL;CARTÓRIO MACEDO;CARTÓRIO MACEDO;27;27;;2307502;(88) 3536-1057;(88) 9 9654-6525;0;cartoriomacedo@hotmail.com;RUA DR. PAULINO AUGUSTO DUTRA, 292;CENTRO;2;Sim;0;0;1;0;1;1
31;19;1;758;;9.133.970/0000-00;1;;17017;18.80-4;;CARTORIO REG. CIVIL DIST. ARROJADO;CARTORIO REG. CIVIL DIST. ARROJADO;CARTORIO REG. CIVIL DIST. ARROJADO;29;29;;2307502;(88) 3536-6105;;0;cartoriodearrojado@hotmail.com;RUA ANTONIO VENTURA, 88;CENTRO;2;Sim;11;0;1;0;1;1
31;44;1;350;;6.584.670/0000-00;1;;18011;17.46-7;;CARTÓRIO 1º OFICIO REG. CIVIL;CARTÓRIO DE 1º OFÍCIO DE LIMOEIRO DO NORTE;CARTÓRIO DE 1º OFÍCIO DE LIMOEIRO DO NORTE;27;27;;2307601;(88) 3423-4151;;0;cartoriolimoeiro@yahoo.com.br;RUA CEL. ANTONIO JOAQUIM, 1877;CENTRO;2;Sim;0;0;1;0;1;1
31;44;6;351;;6.584.700/0000-00;1;;18012;20.47-9;;CARTORIO 2º OFICIO REG. IMOVEIS;LIMOEIRO DO NORTE - CARTÓRIO 2º OFÍCIO REG. IMÓVEIS;LIMOEIRO DO NORTE - CARTÓRIO 2º OFÍCIO REG. IMÓVEIS;25;25;;2307601;(88) 3423-1534;;0;cartorio2oficiolimoeiro@hotmail.com;RUA CAMILO BRASILIENSE, 353;CENTRO;2;Sim;6;0;1;0;0;1
20;75;1;352;;10.508.700/0000-00;1;;112004;16.25-3;;CARTORIO OFÍCIO DE NOTAS E REGISTROS;CARTORIO ASSIS BEZERRA;CARTORIO ASSIS BEZERRA;21;21;;2307635;(88) 3442-1005;;0;cartorioassisbezerra@hotmail.com;RUA MAJOR JOÃO BERNARDO, 184. PRAÇA DA MATRIZ;CENTRO;2;Sim;0;0;1;0;1;1
124;53;4;353;;.717.121/0000-00;1;;120006;15.53-7;;CARTÓRIO 1º NOTARIADO E 1º OFÍCIO DE REGISTROS;ALBUQUERQUE;CARTÓRIO ALBUQUERQUE;27;27;;2307650;(85) 3297-2089;;0;rh@cartorioalbuquerque.com.br;AVENIDA DR MENDEL STEIBRUCH, 8000;DISTRITO INDUSTRIAL;2;Sim;6;0;1;0;0;0
124;53;1;761;;36.631.400/0000-00;1;;120004;20.63-6;;CARTORIO NOTAS E REGISTRO DA COMARCA DE MARACANAU;CARTÓRIO BRAGA;CARTÓRIO BRAGA;27;27;;2307650;(85) 3371-1075;(85) 3371-1297;0;atendimento@cartoriobraga.com.br;RUA CAPITÃO VALDEMAR LIMA, 123;CENTRO;2;Sim;11;0;1;0;1;1
124;53;7;354;13;14.922.700/0000-00;1;;120011;154.11-2;;CARTÓRIO REGISTRO CIVIL DAS PESSOAS NATURAIS DO DIST DE PAJUÇARA;CARTORIO COSTA LIMA;CARTORIO COSTA LIMA;29;29;;2307650;(85) 3215-3171;(85) 9 9713-2604;0;cartoriopajucara@gmail.com;ROD DOUTOR MENDEL STEINBRUCH, 10467;PAJUCARA;2;Sim;6;0;1;0;0;0
124;53;4;356;;23.719.600/0000-00;1;;120005;20.48-7;;CARTÓRIO 2º OFICIO REG. IMOVEIS;CARTÓRIO MARQUES - 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO MARQUES - 2º OFÍCIO REG. IMÓVEIS;25;25;;2307650;(85) 3293-1866;;0;wanda@cartoriomarques.com.brprotesto@cartoriomarques.com.br;AV. DR MENDEL STEINBRUCH, 271. LOJAS 07 E 08;PAJUÇARA;2;Sim;6;0;1;0;0;1
124;53;6;357;;2.829.910/0000-00;1;;120008;15.59-4;;CARTORIO 2º OFÍCIO REG. IMÓVEIS-2ª ZONA;MARACANAU - CARTORIO 2º OFÍCIO REG. DE IMÓVEIS - 2ª ZONA;MARACANAU - CARTORIO 2º OFÍCIO REG. DE IMÓVEIS - 2ª ZONA;25;25;;2307650;(85) 3215-8600;(85) 3297-2817;0;crimaracanau@hotmail.com;AV.  DR. MENDEL STEINBRUCH, 2290. SALA 18;PAJUÇARA;2;Sim;6;0;1;0;0;1
31;53;1;358;;12.359.800/0000-00;1;;19013;18.28-3;;CARTORIO REG. CIVIL DIST. SAPUPARA;CARTÓRIO DO REGISTRO CIVIL DAS PESSOAS NATURAIS;CARTÓRIO DO REGISTRO CIVIL DAS PESSOAS NATURAIS;29;29;;2307700;(85) 3341-8181;;0;cartoriosapupara@hotmail.com;AV.  TABATINGA, 2449;CENTRO;2;Sim;0;0;1;0;1;1
31;53;1;762;;;0;;19014;18.48-1;;CARTORIO REG. CIVIL DIST. JUBAIA;CARTÓRIO DO REGISTRO CIVIL DE JUBAIA;CARTÓRIO DO REGISTRO CIVIL DE JUBAIA;29;29;;2307700;(85) 3369-3268;;0;jubaia.cartorio@gmail.com;RUA ALVARO CAMARA, 67;CENTRO;2;Sim;8;0;1;0;1;1
31;53;1;361;;23.719.500/0000-00;1;;19015;19.37-2;;CARTORIO REG. CIVIL DISTRITO AMANARÍ;CARTÓRIO FRANCISCO SILVA;CARTÓRIO FRANCISCO SILVA;29;29;;2307700;(85) 3369-0015;;0;cartoriofsilva@hotmail.com;RUA DO COMERCIO, 02;AMANARI;2;Sim;0;0;1;0;1;1
31;53;1;647;;40.503.100/0000-00;1;;19016;146.42-3;;CARTORIO REG. CIVIL DIST. TANQUES;CARTÓRIO MARANGUAPE;CARTÓRIO MARANGUAPE;27,29,;27,29,;;2307700;(85) 9 8661-0769;;0;paulaclotilde@gmail.com;Av. Rodovia Estadual Senador Almir Pinto/CE-065, - Cartório Maranguape - Conjunto Novo Maranguape - Tanques;Conjunto Habitacional;2;Sim;7;0;1;0;1;1
31;53;6;362;;5.545.490/0000-00;1;;19012;20.49-5;;CARTÓRIO 2ª OFÍCIO REG. IMÓVEIS;CARTÓRIO PAULA COSTA - 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO PAULA COSTA - 2º OFÍCIO REG. IMÓVEIS;25;25;;2307700;(85) 3341-0500;(85) 3341-0173;0;cartoriopaulacosta@gmail.com;RUA CORONEL ANTONIO BOTELHO, 34;CENTRO;2;Sim;6;0;1;0;0;1
31;53;1;363;;1.617.070/0000-00;1;;19017;16.94-9;;CARTORIO REG. CIVIL DIST. ITAPEBUSSU;CARTORIO REG. CIVIL DIST. ITAPEBUSSU;CARTORIO REG. CIVIL DIST. ITAPEBUSSU;29;29;;2307700;;;0;cartoriodeitapebussu2yahoo.com.br;AV CAPITÃO XAVIER MOREIRA, 812;ITAPEBUSSU;2;Sim;0;0;1;0;1;1
31;53;1;364;;6.578.510/0000-00;1;;19011;173.92-2;;CARTÓRIO 1º OFÍCIO REG. CIVIL;MARANGUAPE CARTÓRIO DO PRIMEIRO OFÍCIO DE NOTAS;MARANGUAPE CARTÓRIO DO PRIMEIRO OFÍCIO DE NOTAS;27;27;;2307700;(85) 3341-3636;;0;cartorioholanda@secrel.com.br;RUA CORONEL ANTONIO BOTELHO, 54;CENTRO;2;Sim;0;0;1;0;1;1
20;24;1;;;;0;;77013;18.55-6;;CARTORIO  REG. CIVIL DIST.  PANACUÍ;CARTÓRIO DO REGISTRO CIVIL DE PANACUÍ;CARTÓRIO DO REGISTRO CIVIL DE PANACUÍ;27;27;35;2307809;(88) 3664-5086;;0;cartoriofonseca@outlook.com;RUA JOSE DOMINGOS,  - DISTRITO DE PANACUI - CENTRO;CENTRO;2;Sim;11;0;1;0;1;1
20;24;7;763;;6.595.860/0000-00;1;;77012;17.68-1;;CARTÓRIO 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO LEORNE - 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO LEORNE - 2º OFÍCIO REG. IMÓVEIS;25;25;;2307809;(88) 3664-1400;(88) 9 9839-0024;0;cartorioleorne@hotmail.com;RUA DEPUTADO FRANCISCO MONTE, 771;CENTRO;2;Sim;11;0;1;0;0;1
20;24;1;366;14;6.595.650/0000-00;1;;77011;20.50-3;;CARTÓRIO 1º OFICIO REG. CIVIL;CARTÓRIO NEVES;CARTÓRIO NEVES;27;27;;2307809;(88) 9 9749-4646;(88) 9 9749-4646;0;cartorioneves@hotmail.com;RUA RIOS, 543;CENTRO;2;Sim;6;0;1;0;1;1
31;43;7;367;;69.727.000/0000-00;1;;133003;16.00-6;;CARTORIO 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO DE NOTAS E REG. PÚBLICOS - 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO DE NOTAS E REG. PÚBLICOS - 2º OFÍCIO REG. IMÓVEIS;25;25;;2307908;(88) 3627-1118;;0;cart.dede@hotmail.com;RUA MUNDOCA SAMPAIO, 112;CENTRO;2;Sim;6;0;1;0;0;1
31;43;1;368;;23.706.800/0000-00;1;;133002;16.44-4;;CARTORIO 1º OFÍCIO REGISTRO CIVIL;CARTÓRIO PEREIRA DE 1º OFICIO;CARTÓRIO DO REGISTRO CIVIL DE MARTINÓPOLE;27;27;;2307908;(88) 3627-1004;;0;cartoriopereiramart@yahoo.com;TRAVESSA EZEQUIEL DUTRA, 202;CENTRO;2;Sim;0;0;1;0;1;1
31;43;1;620;;36.653.700/0000-00;1;;45011;17.57-4;;CARTORIO 1º OFÍCIO REG. CIVIL MASSAPÊ;CARTÓRIO MASSAPEENSE;CARTÓRIO DO 1º OFÍCIO DA COMARCA DE MASSAPÊ;27;27;448;2308005;;(88) 9 9218-6556;0;massapeensecartorio1oficio@gmail.com;RUA ALUIZIO PONTES GOMES;CENTRO;2;Sim;7;0;1;0;1;0
31;43;1;371;;5.406.690/0000-00;1;;45014;18.99-4;;CARTORIO REG. CIVIL DIST. PADRE LINHARES;CARTÓRIO DO REGISTRO CIVIL DE PE LINHARES;CARTÓRIO DO REGISTRO CIVIL DE PE LINHARES;29;29;;2308005;(88) 3643-5029;;0;cartoriopadrelinhares@gmail.com;DT DE PADRE LINHARES, 80;PADRE LINHARES;2;Sim;0;0;1;0;1;1
31;43;6;764;;6.602.060/0000-00;1;;45012;135.89-7;;CARTÓRIO 2º OFÍCIO REG. IMÓVEIS;MASSAPE - CARTÓRIO 2º OFÍCIO REG. IMÓVEIS;MASSAPE - CARTÓRIO 2º OFÍCIO REG. IMÓVEIS;25;25;;2308005;(88) 3643-1010;;0;cartoriomassape@hotmail.com.br;RUA MAJOR JOSÉ PAULINO, 255. PÇA. DERMEVAL CARNEIRO;CENTRO;2;Sim;11;0;1;0;0;1
20;19;1;765;;2.631.980/0000-00;1;;46014;18.95-2;;CARTORIO REG. CIVIL DIST. MARARUPÁ;CARTÓRIO ANDRADE;CARTÓRIO ANDRADE;29;29;;2308104;(88) 3552-5006;(88) 9268-4107;0;cartorioandrade@hotmail.com;RUA MANOEL ROSENDO, 85;ZONA RURAL;2;Sim;11;0;1;0;1;1
20;19;1;375;;2.762.380/0000-00;1;;46011;17.38-4;;CARTÓRIO 1º OFÍCIO REG. CIVIL;CARTÓRIO DO 1º OFÍCIO;CARTÓRIO DO 1º OFÍCIO;27;27;;2308104;(88) 3552-1236;;0;j.parentealencar@yahoo.com.br;RUA FRANCISCO DAS CHAGAS SAMPAIO, 55;CENTRO;2;Sim;0;0;1;0;1;1
20;19;1;376;;3.000.810/0000-00;1;;46020;18.54-9;;CARTORIO REG. CIVIL DIST. PALESTINA DO CARIRI;CARTÓRIO DO REGISTRO CIVIL DE PALESTINA;CARTÓRIO DO REGISTRO CIVIL DE PALESTINA;29;29;;2308104;(88) 3552-9122;(88) 9959-3146;0;nicodemosdasqueimadas@hotmail.com;RUA PADRE CÍCERO, 27;DISTRITO DE PALESTINA DO CARIR;2;Sim;6;0;1;0;1;1
20;19;7;638;;36.724.300/0000-00;1;;46012;17.70-7;;CARTORIO 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO FERNANDES - 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO FERNANDES - 2º OFÍCIO REG. IMÓVEIS;25;25;;2308104;(88) 3552-1390;;0;cartoriofernandesmauriti@gmail.com;RUA TABELIÃO CHAGAS SAMPAIO, 150;CENTRO;2;Sim;7;0;1;0;0;1
20;19;6;377;;2.960.700/0000-00;1;;46019;19.52-1;;CARTÓRIO 3º OFÍCIO REG. IMÓVEIS;CARTÓRIO LEITE SAMPAIO - 3º OFÍCIO REG. IMÓVEIS;CARTÓRIO LEITE SAMPAIO - 3º OFÍCIO REG. IMÓVEIS;25;25;;2308104;(88) 3552-1776;;0;cartoriols@hotmail.com;AV. SINVAL LACERDA, 76;CENTRO;2;Sim;6;0;1;0;0;1
20;19;1;378;;2.631.990/0000-00;1;;46013;18.75-4;;CARTORIO REG. CIVIL DIST. ANAUÁ;CARTORIO REG. CIVIL DIST. ANAUÁ;CARTORIO REG. CIVIL DIST. ANAUÁ;29;29;;2308104;(88) 3552-3008;;0;jfsobrinho16@hotmail.com;RUA ROSENDO MANOEL DE SOUSA, 951. ZONA RURAL;CENTRO;2;Sim;0;0;1;0;1;1
20;19;1;379;;7.821.520/0000-00;1;;46016;19.19-0;;CARTORIO REG. CIVIL DIST. COITÉ;CARTORIO REG. CIVIL DIST. COITÉ;CARTORIO REG. CIVIL DIST. COITÉ;29;29;;2308104;(88) 3552-1333;;0;ant-hum@hotmail.com;RUA PE. LACERDA, 147;CENTRO;2;Sim;0;0;1;0;1;1
20;19;1;766;;2.835.930/0000-00;1;;46017;17.17-8;;CARTORIO REG. CIVIL DIST. UMBURANAS;CARTORIO REG. CIVIL DIST. UMBURANAS;CARTORIO REG. CIVIL DIST. UMBURANAS;29;29;;2308104;;;0;evaniamarcia@yahoo.com.br;RUA LUIZ FURTADO LEITE, 46;CENTRO;2;Sim;0;0;1;0;1;1
20;43;1;767;;1.130.350/0000-00;1;;125002;16.71-7;;CARTORIO OFICIO DE NOTAS E REGISTROS;CARTÓRIO PINHEIRO MORAIS;CARTÓRIO PINHEIRO MORAIS;21;21;;2308203;(88) 3649-1162;;0;cartoriomeruoca@gmail.com;RUA PROCURADOR JOSÉ LAUREANO, 34. MERUOCA-CEARÁ;CENTRO;2;Sim;11;0;1;0;1;1
20;19;7;382;;5.455.330/0000-00;1;;47012;16.32-9;;CARTORIO 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO BRAGA CASTRO - 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO BRAGA CASTRO - 2º OFÍCIO REG. IMÓVEIS;25;25;;2308302;(88) 3553-1371;(88) 9 9946-4221;0;cartoriodo2oficiomilagres@hotmail.com;RUA SOUSA PRESA, 168;CENTRO;2;Sim;6;0;1;0;0;1
